"","lambda_h","lambda_l","mu_f","mu_s","K_l","K_h","alpha","r_h","r_l","PB_l","PB_h","RJ","N_h","N_l","W_l","W_h","TC"
"1826",25,35,30,20,20,20,0.7,11,1,0.265246369954581,0.0295203829735318,5.71767223043212,12.7711327671763,17.8523598320668,0.374773891185374,0.495764961475338,24.0621009863214
"1827",25,35,30,20,20,20,0.7,11,2,0.265261824484962,0.0295135116151143,5.71610549413619,12.7688754890963,17.8533629188811,0.374787065652186,0.495680845361475,24.0618278370325
"1828",25,35,30,20,20,20,0.7,11,3,0.265289155983418,0.0295038946230967,5.71391272677698,12.7657162556583,17.8550628596465,0.374808808673714,0.49556311633852,24.0618453221317
"1829",25,35,30,20,20,20,0.7,11,4,0.265333115262062,0.0294901831178479,5.7107863707292,12.7612119526716,17.8576662247491,0.37484102897218,0.495395259015267,24.0622198746527
"1830",25,35,30,20,20,20,0.7,11,5,0.265400792535275,0.0294704116895962,5.70627829352207,12.7547169324891,17.8614581786533,0.374886086348658,0.495153206940175,24.0630599630778
"1831",25,35,30,20,20,20,0.7,11,6,0.265502693125717,0.0294417074879019,5.69973345742021,12.7452874483388,17.8668251691787,0.37494671340444,0.494801776937421,24.06453389564
"1832",25,35,30,20,20,20,0.7,11,7,0.265654328029344,0.0293998613247444,5.69019212677205,12.7315407593889,17.8742829435811,0.375025780548505,0.494289409064503,24.0668963672508
"1833",25,35,30,20,20,20,0.7,11,8,0.265878571941392,0.0293386928827993,5.67624512934637,12.7114465982635,17.884509974163,0.375125771496028,0.493540374816839,24.0705279834515
"1834",25,35,30,20,20,20,0.7,11,9,0.266209175220394,0.0292491061665238,5.65581849002815,12.6820168816598,17.8983854830654,0.375247744166912,0.492443168939299,24.0759942400218
"1835",25,35,30,20,20,20,0.7,11,10,0.266696031798805,0.029117673443096,5.62585055563249,12.6388405273548,17.917029617612,0.375389397627807,0.490833075847197,24.0841340445834
"1836",25,35,30,20,20,20,0.7,11,11,0.267413163799655,0.0289244895557547,5.58180275755632,12.5753785846336,17.9418404957457,0.375541604696845,0.488465687124108,24.0961938633618
"1837",25,35,30,20,20,20,0.7,11,12,0.268471005702266,0.0286398713881238,5.51690705766565,12.4818799906246,17.974518095205,0.375682318433479,0.484976022120443,24.1140339612717
"1838",25,35,30,20,20,20,0.7,11,13,0.270035703067861,0.0282191731305062,5.42098377877546,12.3436783574797,18.0170570543707,0.375765953870856,0.479813998433708,24.1404520786037
"1839",25,35,30,20,20,20,0.7,11,14,0.272360318630218,0.0275944029865313,5.27853013253943,12.1384380155623,18.0716769810917,0.37570483658112,0.472139402613355,24.1797061435204
"1840",25,35,30,20,20,20,0.7,11,15,0.275837296996352,0.026660129300606,5.06550667995301,11.8315241007523,18.1406345505742,0.375336312867006,0.460643765536122,24.2383917257153
"1841",25,35,30,20,20,20,0.7,11,16,0.281091333322999,0.0252485331160214,4.74364907288555,11.367807186032,18.2258134740726,0.374362721821407,0.443231469193558,24.3269924255541
"1842",25,35,30,20,20,20,0.7,11,17,0.289155145860536,0.0230821905007658,4.24970196687264,10.6561520223641,18.3278805416904,0.372236559152669,0.416407387655152,24.4628079644204
"1843",25,35,30,20,20,20,0.7,11,18,0.301832178536713,0.0196766403102124,3.47320352698616,9.53741052636513,18.4445191898179,0.367924850876942,0.37398985319788,24.6759801517428
"1844",25,35,30,20,20,20,0.7,11,19,0.322534348441736,0.0141153417165664,2.20517356410747,7.71049412219326,18.5664277276977,0.359374773075833,0.304066314514197,25.0233631764928
"1845",25,35,30,20,20,20,0.7,11,20,0.163180352108807,0.0044439388319097,6.04009815250371,4.53338642264949,18.6668320240884,0.446307765761191,0.180529613227433,14.991601418673
"1846",25,35,30,20,20,20,0.7,12,1,0.26008019192905,0.036486648109615,5.89858548023276,13.5454090752732,17.8104852062222,0.376523737012526,0.522047300033715,24.3321426407971
"1847",25,35,30,20,20,20,0.7,12,2,0.260097547663983,0.0364770390463023,5.89681659481038,13.5427065230173,17.8116312739003,0.376539133133248,0.521948347535382,24.3316862322581
"1848",25,35,30,20,20,20,0.7,12,3,0.26012805219783,0.0364637020735291,5.89436145678604,13.5389554949844,17.8135613450997,0.376564409419781,0.52181100221714,24.3315026211918
"1849",25,35,30,20,20,20,0.7,12,4,0.260176813020779,0.0364448287279912,5.89088715500375,13.5336473602682,17.8164985830181,0.376601678928549,0.521616636006327,24.3316346245459
"1850",25,35,30,20,20,20,0.7,12,5,0.260251421883027,0.0364178023910987,5.88591200895738,13.526046194019,17.8207499558416,0.37665355545177,0.521338292663695,24.3321582315779
"1851",25,35,30,20,20,20,0.7,12,6,0.260363072590756,0.0363788232607377,5.87873653167839,13.5150833006273,17.8267293626542,0.376723066615706,0.520936818955187,24.3331954783392
"1852",25,35,30,20,20,20,0.7,12,7,0.260528205947045,0.0363223584546364,5.86834220195654,13.499202555112,17.8349859166733,0.376813400934618,0.520355187242139,24.3349337126256
"1853",25,35,30,20,20,20,0.7,12,8,0.26077093713057,0.0362403322136439,5.85324239282609,13.4761326475231,17.8462372940191,0.376927350588663,0.51951012493687,24.3376542691498
"1854",25,35,30,20,20,20,0.7,12,9,0.261126655500297,0.0361209263718797,5.83126155598794,13.4425497147721,17.8614071032917,0.377066217253711,0.518279694650978,24.3417751706122
"1855",25,35,30,20,20,20,0.7,12,10,0.261647404082621,0.0359467889826414,5.79920545652318,13.3935735160717,17.8816635336178,0.377227791124795,0.516484702206638,24.3479150375128
"1856",25,35,30,20,20,20,0.7,12,11,0.262410008777088,0.0356923282934133,5.75236303400008,13.3220063625064,17.9084536639017,0.377402748022091,0.513860517515554,24.3569896652675
"1857",25,35,30,20,20,20,0.7,12,12,0.263528558899666,0.0353195591284472,5.68374178337827,13.2171649107502,17.9435230670582,0.377568351188956,0.510013618926983,24.370360152786
"1858",25,35,30,20,20,20,0.7,12,13,0.265173995129679,0.0347715846309162,5.58286784083299,13.0630469008775,17.9889025013909,0.377677524488537,0.504352962401042,24.3900650053912
"1859",25,35,30,20,20,20,0.7,12,14,0.267605790976443,0.0339620543289167,5.4338453707354,12.8353662339159,18.0468301526223,0.377639825571779,0.495978033141926,24.4191947167012
"1860",25,35,30,20,20,20,0.7,12,15,0.271225297077585,0.0327574145500036,5.21208913136048,12.496560895025,18.1195537380137,0.377287782643077,0.483488234773492,24.4625207732315
"1861",25,35,30,20,20,20,0.7,12,16,0.276670422538533,0.0309454050595648,4.87852517527569,11.9869326225504,18.2089084850561,0.376315488015147,0.464639685484954,24.527608422245
"1862",25,35,30,20,20,20,0.7,12,17,0.2849955142653,0.0281752082641269,4.36857320918753,11.2078138515268,18.315457769267,0.374160984666011,0.435681254482978,24.6269222980456
"1863",25,35,30,20,20,20,0.7,12,18,0.298044300296629,0.0238333612317702,3.5693038452742,9.98666792810605,18.4367003652827,0.369764197289526,0.389946082554951,24.7821701330303
"1864",25,35,30,20,20,20,0.7,12,19,0.319316402797166,0.0167554447234243,2.26636484643376,7.99600155361901,18.5629990117064,0.36101511263317,0.314480999663157,25.0343286955662
"1865",25,35,30,20,20,20,0.7,12,20,0.156301373461921,0.0044439388319097,6.20854426496131,4.53338642264949,18.6668320240884,0.449976586872582,0.180529613227433,14.5950297338421
"1866",25,35,30,20,20,20,0.7,13,1,0.253582222086818,0.0454288669464461,6.12614537468854,14.2967210792781,17.7555295586352,0.37865836910938,0.545889489583884,24.6788475709356
"1867",25,35,30,20,20,20,0.7,13,2,0.253602278691723,0.0454150955274844,6.12408691762989,14.2934404837468,17.7568835665951,0.378677069475514,0.545772100750443,24.6781110162173
"1868",25,35,30,20,20,20,0.7,13,3,0.253637255245625,0.0453961835847353,6.12126009040514,14.2889353245442,17.7591457190056,0.37870756409514,0.54561088773283,24.6776208154835
"1869",25,35,30,20,20,20,0.7,13,4,0.253692729321224,0.0453696751618422,6.1172977935373,14.2826205494346,17.762560961257,0.378752239750318,0.545384907785876,24.6773854697927
"1870",25,35,30,20,20,20,0.7,13,5,0.253776951516819,0.045332048866938,6.1116736735718,14.273657300603,17.7674648767646,0.378814051547346,0.545064126813684,24.6774348070627
"1871",25,35,30,20,20,20,0.7,13,6,0.253902014514514,0.0452782335833283,6.10362973483773,14.2608375483746,17.7743071884986,0.378896422478258,0.544605280590617,24.6778263830936
"1872",25,35,30,20,20,20,0.7,13,7,0.254085563599222,0.0452009032266566,6.09207092459599,14.2424160899011,17.783680155521,0.379002964581062,0.543945840740309,24.6786553376772
"1873",25,35,30,20,20,20,0.7,13,8,0.25435330671644,0.0450894446331161,6.07541086006253,14.2158646818798,17.796351543204,0.379136876591481,0.542995169535773,24.6800692416591
"1874",25,35,30,20,20,20,0.7,13,9,0.254742717747631,0.044928437126714,6.05134456457266,14.1775098465891,17.8133008257676,0.379299776038728,0.541621459473332,24.6822902859631
"1875",25,35,30,20,20,20,0.7,13,10,0.255308546040795,0.0446953924503442,6.01651064801073,14.1219944835028,17.8357555219166,0.379489563202199,0.539632255915244,24.685648472418
"1876",25,35,30,20,20,20,0.7,13,11,0.256131113059639,0.0443573530404705,5.965982840289,14.0414675181632,17.8652216572611,0.379696644260847,0.536745007450151,24.6906316464218
"1877",25,35,30,20,20,20,0.7,13,12,0.257329020632792,0.0438656829051588,5.89249136759702,13.92434299721,17.903497623992,0.379897374700247,0.532541687305268,24.6979620020346
"1878",25,35,30,20,20,20,0.7,13,13,0.259079077943778,0.0431479007589157,5.78520222552624,13.7533545966755,17.9526529815022,0.380042748583142,0.52639704869744,24.7087156095511
"1879",25,35,30,20,20,20,0.7,13,14,0.261648550352402,0.04209446426498,5.62774177843658,13.5024073947905,18.0149406243518,0.380038786437302,0.517361231568773,24.7245148531455
"1880",25,35,30,20,20,20,0.7,13,15,0.26544957311865,0.0405364719383077,5.39486379316427,13.1312660709543,18.0925868147823,0.37971192480532,0.503958834894186,24.7478509796477
"1881",25,35,30,20,20,20,0.7,13,16,0.271136068209081,0.0382059486789134,5.04651319349399,12.5760942174638,18.187355145997,0.378745919445406,0.483824504288409,24.7826538591922
"1882",25,35,30,20,20,20,0.7,13,17,0.279788736500151,0.0346600406953874,4.51649523831683,11.7313962297541,18.2996695492685,0.376560803648811,0.452991422360685,24.8353683827053
"1883",25,35,30,20,20,20,0.7,13,18,0.293300839490051,0.0291229328231618,3.68884640883029,10.4123592160667,18.426790970515,0.372062791707294,0.404364831123462,24.9171698705837
"1884",25,35,30,20,20,20,0.7,13,19,0.315281035249658,0.0201158921081167,2.34253586603994,8.26672283673451,18.5586617344193,0.363070504284095,0.324017213282522,25.0490584587594
"1885",25,35,30,20,20,20,0.7,13,20,0.150568891256183,0.0044439388319097,6.41847892867232,4.53338642264949,18.6668320240884,0.453033937798742,0.180529613227433,14.2993347814812
"1886",25,35,30,20,20,20,0.7,14,1,0.245190035172371,0.0570963941721988,6.42005630681818,15.0218641457061,17.6805134831149,0.381297936009268,0.566566794769664,25.1284165219306
"1887",25,35,30,20,20,20,0.7,14,2,0.245214162206604,0.0570758929787798,6.41755654084799,15.0177802656841,17.6821906507312,0.381321916695277,0.566425081858444,25.1272235389347
"1888",25,35,30,20,20,20,0.7,14,3,0.245255809970853,0.0570481304192601,6.41417137686682,15.0122499065551,17.684963727532,0.381360674978028,0.566233164639975,25.1262375180812
"1889",25,35,30,20,20,20,0.7,14,4,0.245321196052164,0.0570097006023925,6.40948552534184,15.0045946077563,17.6891069894596,0.381416974448877,0.565967486460315,25.1254146669139
"1890",25,35,30,20,20,20,0.7,14,5,0.245419465444793,0.0569557790872671,6.40291072914255,14.9938533307061,17.6949946483777,0.381494243449268,0.56559466930942,25.1247164944583
"1891",25,35,30,20,20,20,0.7,14,6,0.245563922186848,0.0568794946461252,6.3936091608814,14.9786573126598,17.7031244930551,0.381596451645098,0.565067154169528,25.1241075302271
"1892",25,35,30,20,20,20,0.7,14,7,0.245773819031211,0.0567710224739353,6.38038285550435,14.9570494321871,17.7141460120574,0.381727791308503,0.564316897709147,25.1235528321402
"1893",25,35,30,20,20,20,0.7,14,8,0.246076965887453,0.0566162675445241,6.36151316834244,14.9262219309971,17.7288923684973,0.381892009311779,0.563246198268911,25.1230150027828
"1894",25,35,30,20,20,20,0.7,14,9,0.246513554403975,0.0563949382397937,6.33452588751129,14.8821326769039,17.7484145062159,0.382091136035816,0.561714228948541,25.1224503074896
"1895",25,35,30,20,20,20,0.7,14,10,0.2471418180557,0.0560776989137025,6.29584403833484,14.8189379486984,17.7740138574025,0.382323193101052,0.559517040327617,25.1218032684437
"1896",25,35,30,20,20,20,0.7,14,11,0.248046521517021,0.0556219020152229,6.24026748955284,14.728142266236,17.80726721007,0.382578186311086,0.556357399209487,25.1209987188185
"1897",25,35,30,20,20,20,0.7,14,12,0.249351932502796,0.0549650691928547,6.16017808676019,14.5972998130084,17.8500326501625,0.38283121467447,0.551798328750301,25.1199295811
"1898",25,35,30,20,20,20,0.7,14,13,0.251242148709632,0.0540146782707511,6.04429435077941,14.4079799807184,17.9044179634959,0.383030672084338,0.545189503101139,25.118437241958
"1899",25,35,30,20,20,20,0.7,14,14,0.253994033751483,0.0526316168425939,5.87565392960301,14.1324712910458,17.9726800767243,0.383077901906062,0.535546259080663,25.1162785523375
"1900",25,35,30,20,20,20,0.7,14,15,0.258032957925594,0.0506021807897214,5.62819930196367,13.7282034426929,18.0570004851314,0.382791406819688,0.521341056406705,25.1130672858511
"1901",25,35,30,20,20,20,0.7,14,16,0.264032536927848,0.0475879718424508,5.26066865145696,13.1277668022406,18.1590329820359,0.381841641018072,0.500121720212052,25.1081633312137
"1902",25,35,30,20,20,20,0.7,14,17,0.273106148211236,0.0430296932338787,4.70486541037231,12.2197482999219,18.2790067640429,0.379625646673944,0.467757451167241,25.1004454176654
"1903",25,35,30,20,20,20,0.7,14,18,0.287209225764966,0.0359450664265474,3.84101769953143,10.8084760246856,18.413867593854,0.375006712539561,0.416798585440343,25.0877949876205
"1904",25,35,30,20,20,20,0.7,14,19,0.310089223975342,0.0244516405241299,2.43959318903379,8.51896187458548,18.5530186629118,0.36571221438084,0.332426371247574,25.06575621485
"1905",25,35,30,20,20,20,0.7,14,20,0.145791822751402,0.0044439388319097,6.68643440137701,4.53338642264949,18.6668320240884,0.455581730237208,0.180529613227433,14.0994272809865
"1906",25,35,30,20,20,20,0.7,15,1,0.234061497859694,0.0726494804921107,6.80982691477111,15.7171286286307,17.5733374898721,0.384574165559962,0.583011495957321,25.7229522247546
"1907",25,35,30,20,20,20,0.7,15,2,0.234092221387941,0.072617167074969,6.80660065525608,15.7118301599387,17.5755606816373,0.384607389700979,0.582835262566437,25.7209495171433
"1908",25,35,30,20,20,20,0.7,15,3,0.234144534954497,0.0725742333677408,6.80231403707349,15.7047902698961,17.5791855941331,0.384660438809028,0.582601086234289,25.7190948160579
"1909",25,35,30,20,20,20,0.7,15,4,0.234225553351552,0.0725158034870477,6.79648023875615,15.6952094542191,17.5845264382523,0.384736600080791,0.582282349189955,25.7172590799644
"1910",25,35,30,20,20,20,0.7,15,5,0.234345674023912,0.0724350874719319,6.78842133212175,15.6819743550911,17.5920105757187,0.384839971426174,0.5818419668379,25.7152967792014
"1911",25,35,30,20,20,20,0.7,15,6,0.234519883244919,0.0723225605277567,6.77718633575006,15.663523180828,17.6022015879744,0.384975295048831,0.581227883100186,25.713031611781
"1912",25,35,30,20,20,20,0.7,15,7,0.234769639022667,0.0721647922762778,6.76143432412365,15.6376537366468,17.6158261775845,0.385147572136769,0.580366628122132,25.7102374684822
"1913",25,35,30,20,20,20,0.7,15,8,0.235125593507609,0.0719427640632761,6.73926642304209,15.601247511636,17.6338038509155,0.385361292990634,0.579154025712542,25.7066121383963
"1914",25,35,30,20,20,20,0.7,15,9,0.235631555592954,0.0716294279141996,6.70798208910948,15.5498694178654,17.6572771816653,0.385619014051816,0.577441646692929,25.7017399851219
"1915",25,35,30,20,20,20,0.7,15,10,0.236350319975777,0.0711861224639603,6.66372126641059,15.4771801062156,17.6876386259431,0.385918845059586,0.575016786711112,25.6950377360164
"1916",25,35,30,20,20,20,0.7,15,11,0.237372372419493,0.0705572260356976,6.6009305353418,15.3740592254668,17.7265470056636,0.386250128232103,0.571572330144373,25.6856739464602
"1917",25,35,30,20,20,20,0.7,15,12,0.238829161855515,0.0696620094144975,6.51154967136493,15.2272695121046,17.7759223106444,0.386586105256699,0.566660292799812,25.672446297667
"1918",25,35,30,20,20,20,0.7,15,13,0.240913898801363,0.0683818725377308,6.38373732143261,15.0173639755508,17.8379002668922,0.386871490490439,0.559617940252879,25.6535888734167
"1919",25,35,30,20,20,20,0.7,15,14,0.243915334010211,0.0665396191288078,6.19980172701399,14.7152875356901,17.9147157602628,0.387001196625724,0.549445516307775,25.6264577796229
"1920",25,35,30,20,20,20,0.7,15,15,0.248275179355126,0.0638642283738803,5.93268343241557,14.2766005936167,18.0084609458995,0.386783059275615,0.53459346051613,25.5869934333241
"1921",25,35,30,20,20,20,0.7,15,16,0.254691491640172,0.05992743060466,5.53962282833138,13.6310792723817,18.1206148816985,0.385869955658331,0.512568148608776,25.528744819485
"1922",25,35,30,20,20,20,0.7,15,17,0.264318716954126,0.0540209857981317,4.94990730324266,12.6625926294757,18.2511251316001,0.383628890109896,0.479141875714852,25.4409628642924
"1923",25,35,30,20,20,20,0.7,15,18,0.279191766501655,0.0448965275199319,4.0388965546564,11.1664445648359,18.3965082551661,0.378867274798399,0.42660439916524,25.3045080308143
"1924",25,35,30,20,20,20,0.7,15,19,0.303238811770702,0.0301442499252898,2.5659890082482,8.74749640382717,18.5454616484034,0.369193082697212,0.339352387440385,25.0819153602177
"1925",25,35,30,20,20,20,0.7,15,20,0.141810932330751,0.0044439388319097,7.03627256670899,4.53338642264949,18.6668320240884,0.457704890602597,0.180529613227433,13.99610866628
"1926",25,35,30,20,20,20,0.7,16,1,0.218841619848523,0.0939843210762863,7.34294390389803,16.3774873357574,17.4106350662061,0.388584671020744,0.593530412302832,26.5323976448832
